EmployeeID,PerformanceID,Age,BusinessTravel,Department,Attrition,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,RelationshipSatisfaction_text,EnvironmentSatisfaction_text,JobSatisfaction_text,TrainingOpportunitiesWithinYear,WorkLifeBalance,ManagerRating,SelfRating,SelfRating_text,ManagerRating_text
C6EC-FEB5,PR5511,38,Some Travel,Sales,No,5,4,3,Neutral,Very Satisfied,Satisfied ,3,4,5,5,Above and Beyond,Above and Beyond
C6EC-FEB5,PR6635,38,Some Travel,Sales,No,3,3,4,Satisfied ,Neutral,Neutral,1,2,4,4,Exceeds Expectation ,Exceeds Expectation 
C6EC-FEB5,PR824,38,Some Travel,Sales,No,3,2,5,Very Satisfied,Neutral,Dissatisfied,2,4,4,5,Above and Beyond,Exceeds Expectation 
D7EE-56FC,PR1449,39,Frequent Traveller,Sales,Yes,5,5,3,Neutral,Very Satisfied,Very Satisfied,1,4,4,5,Above and Beyond,Exceeds Expectation 
D7EE-56FC,PR196,39,Frequent Traveller,Sales,Yes,4,4,5,Very Satisfied,Satisfied ,Satisfied ,1,2,3,4,Exceeds Expectation ,Meets Expectation
D7EE-56FC,PR2081,39,Frequent Traveller,Sales,Yes,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,1,4,2,3,Meets Expectation,Needs Improvement
D7EE-56FC,PR2810,39,Frequent Traveller,Sales,Yes,3,5,5,Very Satisfied,Neutral,Very Satisfied,1,4,3,4,Exceeds Expectation ,Meets Expectation
D7EE-56FC,PR3659,39,Frequent Traveller,Sales,Yes,3,3,5,Very Satisfied,Neutral,Neutral,1,3,4,4,Exceeds Expectation ,Exceeds Expectation 
D7EE-56FC,PR39,39,Frequent Traveller,Sales,Yes,5,5,3,Neutral,Very Satisfied,Very Satisfied,3,3,5,5,Above and Beyond,Above and Beyond
D7EE-56FC,PR4629,39,Frequent Traveller,Sales,Yes,5,3,3,Neutral,Very Satisfied,Neutral,2,4,2,3,Meets Expectation,Needs Improvement
D7EE-56FC,PR491,39,Frequent Traveller,Sales,Yes,5,4,4,Satisfied ,Very Satisfied,Satisfied ,3,3,2,3,Meets Expectation,Needs Improvement
D7EE-56FC,PR5691,39,Frequent Traveller,Sales,Yes,3,3,3,Neutral,Neutral,Neutral,1,2,4,4,Exceeds Expectation ,Exceeds Expectation 
D7EE-56FC,PR911,39,Frequent Traveller,Sales,Yes,4,3,2,Dissatisfied,Satisfied ,Neutral,2,3,5,5,Above and Beyond,Above and Beyond
C395-8C36,PR1318,33,Some Travel,Human Resources,No,4,2,5,Very Satisfied,Satisfied ,Dissatisfied,3,2,3,3,Meets Expectation,Meets Expectation
C395-8C36,PR1940,33,Some Travel,Human Resources,No,5,5,3,Neutral,Very Satisfied,Very Satisfied,1,3,4,5,Above and Beyond,Exceeds Expectation 
C395-8C36,PR2650,33,Some Travel,Human Resources,No,3,5,3,Neutral,Neutral,Very Satisfied,3,3,3,4,Exceeds Expectation ,Meets Expectation
C395-8C36,PR3472,33,Some Travel,Human Resources,No,5,3,4,Satisfied ,Very Satisfied,Neutral,1,4,4,4,Exceeds Expectation ,Exceeds Expectation 
C395-8C36,PR4420,33,Some Travel,Human Resources,No,4,4,4,Satisfied ,Satisfied ,Satisfied ,3,5,4,5,Above and Beyond,Exceeds Expectation 
C395-8C36,PR5465,33,Some Travel,Human Resources,No,1,1,2,Dissatisfied,Very Dissatisfied,Very Dissatisfied,3,4,4,5,Above and Beyond,Exceeds Expectation 
C395-8C36,PR6581,33,Some Travel,Human Resources,No,3,2,4,Satisfied ,Neutral,Dissatisfied,2,2,5,5,Above and Beyond,Above and Beyond
C395-8C36,PR805,33,Some Travel,Human Resources,No,5,3,2,Dissatisfied,Very Satisfied,Neutral,1,2,5,5,Above and Beyond,Above and Beyond
E348-E12B,PR1491,36,No Travel ,Technology,No,5,5,2,Dissatisfied,Very Satisfied,Very Satisfied,3,3,3,4,Exceeds Expectation ,Meets Expectation
E348-E12B,PR2129,36,No Travel ,Technology,No,5,4,3,Neutral,Very Satisfied,Satisfied ,3,5,5,5,Above and Beyond,Above and Beyond
E348-E12B,PR2863,36,No Travel ,Technology,No,5,2,2,Dissatisfied,Very Satisfied,Dissatisfied,3,3,5,5,Above and Beyond,Above and Beyond
E348-E12B,PR3718,36,No Travel ,Technology,No,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,2,5,5,5,Above and Beyond,Above and Beyond
E348-E12B,PR4692,36,No Travel ,Technology,No,3,4,4,Satisfied ,Neutral,Satisfied ,3,3,3,4,Exceeds Expectation ,Meets Expectation
E348-E12B,PR522,36,No Travel ,Technology,No,4,4,4,Satisfied ,Satisfied ,Satisfied ,3,3,5,5,Above and Beyond,Above and Beyond
E348-E12B,PR5757,36,No Travel ,Technology,No,5,3,5,Very Satisfied,Very Satisfied,Neutral,3,2,2,3,Meets Expectation,Needs Improvement
E348-E12B,PR948,36,No Travel ,Technology,No,5,5,3,Neutral,Very Satisfied,Very Satisfied,2,2,4,5,Above and Beyond,Exceeds Expectation 
B3AF-7E58,PR1144,45,Some Travel,Human Resources,No,4,5,3,Neutral,Satisfied ,Very Satisfied,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
B3AF-7E58,PR1705,45,Some Travel,Human Resources,No,3,5,5,Very Satisfied,Neutral,Very Satisfied,3,3,2,3,Meets Expectation,Needs Improvement
B3AF-7E58,PR2367,45,Some Travel,Human Resources,No,3,3,3,Neutral,Neutral,Neutral,2,4,4,5,Above and Beyond,Exceeds Expectation 
B3AF-7E58,PR3134,45,Some Travel,Human Resources,No,5,5,2,Dissatisfied,Very Satisfied,Very Satisfied,3,2,3,4,Exceeds Expectation ,Meets Expectation
B3AF-7E58,PR4025,45,Some Travel,Human Resources,No,4,2,2,Dissatisfied,Satisfied ,Dissatisfied,2,4,3,3,Meets Expectation,Meets Expectation
B3AF-7E58,PR5027,45,Some Travel,Human Resources,No,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,1,3,5,5,Above and Beyond,Above and Beyond
B3AF-7E58,PR6113,45,Some Travel,Human Resources,No,3,2,2,Dissatisfied,Neutral,Dissatisfied,3,4,2,3,Meets Expectation,Needs Improvement
B3AF-7E58,PR690,45,Some Travel,Human Resources,No,4,3,4,Satisfied ,Satisfied ,Neutral,3,5,3,3,Meets Expectation,Meets Expectation
469A-8121,PR1264,30,Some Travel,Technology,No,4,2,4,Satisfied ,Satisfied ,Dissatisfied,1,4,2,3,Meets Expectation,Needs Improvement
469A-8121,PR1864,30,Some Travel,Technology,No,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,2,4,4,4,Exceeds Expectation ,Exceeds Expectation 
469A-8121,PR2563,30,Some Travel,Technology,No,5,5,2,Dissatisfied,Very Satisfied,Very Satisfied,1,5,4,5,Above and Beyond,Exceeds Expectation 
469A-8121,PR3373,30,Some Travel,Technology,No,4,3,3,Neutral,Satisfied ,Neutral,1,5,4,5,Above and Beyond,Exceeds Expectation 
469A-8121,PR4308,30,Some Travel,Technology,No,4,4,4,Satisfied ,Satisfied ,Satisfied ,2,3,3,4,Exceeds Expectation ,Meets Expectation
469A-8121,PR5338,30,Some Travel,Technology,No,3,4,3,Neutral,Neutral,Satisfied ,1,2,4,5,Above and Beyond,Exceeds Expectation 
469A-8121,PR6443,30,Some Travel,Technology,No,3,5,4,Satisfied ,Neutral,Very Satisfied,2,3,5,5,Above and Beyond,Above and Beyond
469A-8121,PR771,30,Some Travel,Technology,No,3,2,2,Dissatisfied,Neutral,Dissatisfied,3,2,5,5,Above and Beyond,Above and Beyond
9E22-6287,PR1294,48,Some Travel,Technology,No,3,4,2,Dissatisfied,Neutral,Satisfied ,1,3,3,3,Meets Expectation,Meets Expectation
9E22-6287,PR1907,48,Some Travel,Technology,No,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,2,5,4,4,Exceeds Expectation ,Exceeds Expectation 
9E22-6287,PR2615,48,Some Travel,Technology,No,3,3,5,Very Satisfied,Neutral,Neutral,1,5,5,5,Above and Beyond,Above and Beyond
9E22-6287,PR3434,48,Some Travel,Technology,No,3,3,2,Dissatisfied,Neutral,Neutral,1,4,2,3,Meets Expectation,Needs Improvement
9E22-6287,PR4375,48,Some Travel,Technology,No,3,2,4,Satisfied ,Neutral,Dissatisfied,2,4,4,4,Exceeds Expectation ,Exceeds Expectation 
9E22-6287,PR5412,48,Some Travel,Technology,No,3,4,2,Dissatisfied,Neutral,Satisfied ,3,5,4,4,Exceeds Expectation ,Exceeds Expectation 
9E22-6287,PR6526,48,Some Travel,Technology,No,5,2,4,Satisfied ,Very Satisfied,Dissatisfied,3,3,3,3,Meets Expectation,Meets Expectation
9E22-6287,PR790,48,Some Travel,Technology,No,5,5,3,Neutral,Very Satisfied,Very Satisfied,3,4,3,3,Meets Expectation,Meets Expectation
D5DA-363A,PR1387,33,Some Travel,Sales,No,5,4,4,Satisfied ,Very Satisfied,Satisfied ,1,4,5,5,Above and Beyond,Above and Beyond
D5DA-363A,PR2018,33,Some Travel,Sales,No,5,3,3,Neutral,Very Satisfied,Neutral,2,3,2,3,Meets Expectation,Needs Improvement
D5DA-363A,PR2741,33,Some Travel,Sales,No,5,2,3,Neutral,Very Satisfied,Dissatisfied,1,5,3,3,Meets Expectation,Meets Expectation
D5DA-363A,PR3580,33,Some Travel,Sales,No,5,4,2,Dissatisfied,Very Satisfied,Satisfied ,1,3,4,5,Above and Beyond,Exceeds Expectation 
D5DA-363A,PR448,33,Some Travel,Sales,No,5,4,4,Satisfied ,Very Satisfied,Satisfied ,3,5,3,3,Meets Expectation,Meets Expectation
D5DA-363A,PR4543,33,Some Travel,Sales,No,5,3,4,Satisfied ,Very Satisfied,Neutral,1,3,3,3,Meets Expectation,Meets Expectation
D5DA-363A,PR5601,33,Some Travel,Sales,No,4,4,4,Satisfied ,Satisfied ,Satisfied ,1,4,4,5,Above and Beyond,Exceeds Expectation 
D5DA-363A,PR859,33,Some Travel,Sales,No,5,5,2,Dissatisfied,Very Satisfied,Very Satisfied,2,2,2,3,Meets Expectation,Needs Improvement
BFF3-AADC,PR1310,31,No Travel ,Human Resources,No,3,5,4,Satisfied ,Neutral,Very Satisfied,1,3,2,3,Meets Expectation,Needs Improvement
BFF3-AADC,PR1928,31,No Travel ,Human Resources,No,4,3,5,Very Satisfied,Satisfied ,Neutral,3,4,3,4,Exceeds Expectation ,Meets Expectation
BFF3-AADC,PR2639,31,No Travel ,Human Resources,No,3,5,5,Very Satisfied,Neutral,Very Satisfied,1,3,2,3,Meets Expectation,Needs Improvement
BFF3-AADC,PR3460,31,No Travel ,Human Resources,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,3,2,5,5,Above and Beyond,Above and Beyond
BFF3-AADC,PR4405,31,No Travel ,Human Resources,No,3,2,5,Very Satisfied,Neutral,Dissatisfied,3,4,5,5,Above and Beyond,Above and Beyond
BFF3-AADC,PR5445,31,No Travel ,Human Resources,No,4,3,3,Neutral,Satisfied ,Neutral,1,2,4,5,Above and Beyond,Exceeds Expectation 
BFF3-AADC,PR6559,31,No Travel ,Human Resources,No,5,5,3,Neutral,Very Satisfied,Very Satisfied,2,4,4,4,Exceeds Expectation ,Exceeds Expectation 
BFF3-AADC,PR800,31,No Travel ,Human Resources,No,3,4,2,Dissatisfied,Neutral,Satisfied ,1,3,4,5,Above and Beyond,Exceeds Expectation 
C0BE-FED0,PR1204,40,Some Travel,Sales,No,3,2,4,Satisfied ,Neutral,Dissatisfied,1,3,3,4,Exceeds Expectation ,Meets Expectation
C0BE-FED0,PR1785,40,Some Travel,Sales,No,4,4,1,Very Dissatisfied,Satisfied ,Satisfied ,2,1,2,3,Meets Expectation,Needs Improvement
C0BE-FED0,PR2459,40,Some Travel,Sales,No,3,5,5,Very Satisfied,Neutral,Very Satisfied,3,2,5,5,Above and Beyond,Above and Beyond
C0BE-FED0,PR3242,40,Some Travel,Sales,No,4,2,2,Dissatisfied,Satisfied ,Dissatisfied,2,5,3,4,Exceeds Expectation ,Meets Expectation
C0BE-FED0,PR4149,40,Some Travel,Sales,No,3,5,2,Dissatisfied,Neutral,Very Satisfied,1,4,3,4,Exceeds Expectation ,Meets Expectation
C0BE-FED0,PR5162,40,Some Travel,Sales,No,4,2,2,Dissatisfied,Satisfied ,Dissatisfied,3,3,2,3,Meets Expectation,Needs Improvement
C0BE-FED0,PR6265,40,Some Travel,Sales,No,3,2,4,Satisfied ,Neutral,Dissatisfied,1,3,4,5,Above and Beyond,Exceeds Expectation 
C0BE-FED0,PR735,40,Some Travel,Sales,No,5,4,4,Satisfied ,Very Satisfied,Satisfied ,3,4,3,4,Exceeds Expectation ,Meets Expectation
D565-284D,PR1209,47,Frequent Traveller,Sales,No,3,2,4,Satisfied ,Neutral,Dissatisfied,2,3,2,3,Meets Expectation,Needs Improvement
D565-284D,PR1795,47,Frequent Traveller,Sales,No,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,3,4,5,5,Above and Beyond,Above and Beyond
D565-284D,PR2469,47,Frequent Traveller,Sales,No,3,2,3,Neutral,Neutral,Dissatisfied,2,3,3,4,Exceeds Expectation ,Meets Expectation
D565-284D,PR3257,47,Frequent Traveller,Sales,No,3,2,5,Very Satisfied,Neutral,Dissatisfied,1,4,5,5,Above and Beyond,Above and Beyond
D565-284D,PR4167,47,Frequent Traveller,Sales,No,4,3,2,Dissatisfied,Satisfied ,Neutral,3,2,5,5,Above and Beyond,Above and Beyond
D565-284D,PR5183,47,Frequent Traveller,Sales,No,4,2,3,Neutral,Satisfied ,Dissatisfied,1,3,4,4,Exceeds Expectation ,Exceeds Expectation 
D565-284D,PR6286,47,Frequent Traveller,Sales,No,3,5,5,Very Satisfied,Neutral,Very Satisfied,2,5,2,3,Meets Expectation,Needs Improvement
D565-284D,PR737,47,Frequent Traveller,Sales,No,3,4,5,Very Satisfied,Neutral,Satisfied ,1,5,4,5,Above and Beyond,Exceeds Expectation 
00D4-DD53,PR1503,30,Frequent Traveller,Technology,Yes,5,4,2,Dissatisfied,Very Satisfied,Satisfied ,2,4,5,5,Above and Beyond,Above and Beyond
00D4-DD53,PR2141,30,Frequent Traveller,Technology,Yes,5,4,4,Satisfied ,Very Satisfied,Satisfied ,3,2,3,4,Exceeds Expectation ,Meets Expectation
00D4-DD53,PR226,30,Frequent Traveller,Technology,Yes,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,3,5,2,3,Meets Expectation,Needs Improvement
00D4-DD53,PR2876,30,Frequent Traveller,Technology,Yes,3,2,5,Very Satisfied,Neutral,Dissatisfied,2,5,3,3,Meets Expectation,Meets Expectation
00D4-DD53,PR3730,30,Frequent Traveller,Technology,Yes,5,4,3,Neutral,Very Satisfied,Satisfied ,2,3,2,3,Meets Expectation,Needs Improvement
00D4-DD53,PR4708,30,Frequent Traveller,Technology,Yes,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,3,2,4,4,Exceeds Expectation ,Exceeds Expectation 
00D4-DD53,PR531,30,Frequent Traveller,Technology,Yes,3,5,3,Neutral,Neutral,Very Satisfied,3,4,4,5,Above and Beyond,Exceeds Expectation 
00D4-DD53,PR5773,30,Frequent Traveller,Technology,Yes,3,4,5,Very Satisfied,Neutral,Satisfied ,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
00D4-DD53,PR63,30,Frequent Traveller,Technology,Yes,3,3,4,Satisfied ,Neutral,Neutral,1,3,2,3,Meets Expectation,Needs Improvement
00D4-DD53,PR958,30,Frequent Traveller,Technology,Yes,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
7FFD-C810,PR1324,32,Some Travel,Technology,No,5,3,5,Very Satisfied,Very Satisfied,Neutral,2,3,4,5,Above and Beyond,Exceeds Expectation 
7FFD-C810,PR1948,32,Some Travel,Technology,No,5,4,5,Very Satisfied,Very Satisfied,Satisfied ,1,2,4,5,Above and Beyond,Exceeds Expectation 
7FFD-C810,PR2659,32,Some Travel,Technology,No,4,3,4,Satisfied ,Satisfied ,Neutral,3,4,3,4,Exceeds Expectation ,Meets Expectation
7FFD-C810,PR3483,32,Some Travel,Technology,No,5,2,5,Very Satisfied,Very Satisfied,Dissatisfied,2,4,4,4,Exceeds Expectation ,Exceeds Expectation 
7FFD-C810,PR4432,32,Some Travel,Technology,No,3,4,5,Very Satisfied,Neutral,Satisfied ,2,2,4,5,Above and Beyond,Exceeds Expectation 
7FFD-C810,PR5477,32,Some Travel,Technology,No,4,1,2,Dissatisfied,Satisfied ,Very Dissatisfied,3,3,4,5,Above and Beyond,Exceeds Expectation 
7FFD-C810,PR6595,32,Some Travel,Technology,No,4,3,2,Dissatisfied,Satisfied ,Neutral,1,4,4,4,Exceeds Expectation ,Exceeds Expectation 
7FFD-C810,PR809,32,Some Travel,Technology,No,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,1,4,5,5,Above and Beyond,Above and Beyond
07B2-D67A,PR1028,44,Some Travel,Sales,No,4,4,5,Very Satisfied,Satisfied ,Satisfied ,3,4,4,5,Above and Beyond,Exceeds Expectation 
07B2-D67A,PR1574,44,Some Travel,Sales,No,3,5,3,Neutral,Neutral,Very Satisfied,1,3,4,4,Exceeds Expectation ,Exceeds Expectation 
07B2-D67A,PR2224,44,Some Travel,Sales,No,3,4,2,Dissatisfied,Neutral,Satisfied ,3,4,2,3,Meets Expectation,Needs Improvement
07B2-D67A,PR2969,44,Some Travel,Sales,No,4,4,5,Very Satisfied,Satisfied ,Satisfied ,1,5,5,5,Above and Beyond,Above and Beyond
07B2-D67A,PR3836,44,Some Travel,Sales,No,3,3,4,Satisfied ,Neutral,Neutral,3,2,3,3,Meets Expectation,Meets Expectation
07B2-D67A,PR4825,44,Some Travel,Sales,No,3,3,4,Satisfied ,Neutral,Neutral,1,2,5,5,Above and Beyond,Above and Beyond
07B2-D67A,PR5901,44,Some Travel,Sales,No,4,4,3,Neutral,Satisfied ,Satisfied ,2,4,4,5,Above and Beyond,Exceeds Expectation 
07B2-D67A,PR592,44,Some Travel,Sales,No,5,3,5,Very Satisfied,Very Satisfied,Neutral,3,4,2,3,Meets Expectation,Needs Improvement
1749-81A2,PR1326,48,Some Travel,Technology,No,3,4,5,Very Satisfied,Neutral,Satisfied ,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
1749-81A2,PR1950,48,Some Travel,Technology,No,3,4,4,Satisfied ,Neutral,Satisfied ,2,4,5,5,Above and Beyond,Above and Beyond
1749-81A2,PR2662,48,Some Travel,Technology,No,3,2,2,Dissatisfied,Neutral,Dissatisfied,2,4,4,5,Above and Beyond,Exceeds Expectation 
1749-81A2,PR3488,48,Some Travel,Technology,No,5,5,4,Satisfied ,Very Satisfied,Very Satisfied,1,4,3,4,Exceeds Expectation ,Meets Expectation
1749-81A2,PR4437,48,Some Travel,Technology,No,3,3,3,Neutral,Neutral,Neutral,1,3,4,4,Exceeds Expectation ,Exceeds Expectation 
1749-81A2,PR5483,48,Some Travel,Technology,No,4,3,3,Neutral,Satisfied ,Neutral,3,2,3,4,Exceeds Expectation ,Meets Expectation
1749-81A2,PR6603,48,Some Travel,Technology,No,3,3,2,Dissatisfied,Neutral,Neutral,3,4,2,3,Meets Expectation,Needs Improvement
1749-81A2,PR811,48,Some Travel,Technology,No,3,2,3,Neutral,Neutral,Dissatisfied,2,3,4,5,Above and Beyond,Exceeds Expectation 
FF14-A43E,PR1406,47,Some Travel,Technology,No,5,2,3,Neutral,Very Satisfied,Dissatisfied,2,3,3,4,Exceeds Expectation ,Meets Expectation
FF14-A43E,PR2036,47,Some Travel,Technology,No,5,3,2,Dissatisfied,Very Satisfied,Neutral,1,2,3,3,Meets Expectation,Meets Expectation
FF14-A43E,PR2759,47,Some Travel,Technology,No,5,5,5,Very Satisfied,Very Satisfied,Very Satisfied,3,5,4,4,Exceeds Expectation ,Exceeds Expectation 
FF14-A43E,PR3604,47,Some Travel,Technology,No,3,5,3,Neutral,Neutral,Very Satisfied,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
FF14-A43E,PR4569,47,Some Travel,Technology,No,1,3,2,Dissatisfied,Very Dissatisfied,Neutral,2,2,3,3,Meets Expectation,Meets Expectation
FF14-A43E,PR460,47,Some Travel,Technology,No,5,4,4,Satisfied ,Very Satisfied,Satisfied ,1,3,3,3,Meets Expectation,Meets Expectation
FF14-A43E,PR5628,47,Some Travel,Technology,No,3,4,2,Dissatisfied,Neutral,Satisfied ,3,4,3,4,Exceeds Expectation ,Meets Expectation
FF14-A43E,PR873,47,Some Travel,Technology,No,3,5,4,Satisfied ,Neutral,Very Satisfied,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
3CD6-5587,PR1008,31,Some Travel,Technology,Yes,5,4,2,Dissatisfied,Very Satisfied,Satisfied ,2,4,3,4,Exceeds Expectation ,Meets Expectation
3CD6-5587,PR1554,31,Some Travel,Technology,Yes,4,3,5,Very Satisfied,Satisfied ,Neutral,2,2,4,5,Above and Beyond,Exceeds Expectation 
3CD6-5587,PR2201,31,Some Travel,Technology,Yes,3,4,2,Dissatisfied,Neutral,Satisfied ,3,5,3,4,Exceeds Expectation ,Meets Expectation
3CD6-5587,PR259,31,Some Travel,Technology,Yes,4,4,5,Very Satisfied,Satisfied ,Satisfied ,1,2,2,3,Meets Expectation,Needs Improvement
3CD6-5587,PR2943,31,Some Travel,Technology,Yes,3,4,4,Satisfied ,Neutral,Satisfied ,2,3,4,4,Exceeds Expectation ,Exceeds Expectation 
3CD6-5587,PR3805,31,Some Travel,Technology,Yes,4,2,3,Neutral,Satisfied ,Dissatisfied,1,5,5,5,Above and Beyond,Above and Beyond
3CD6-5587,PR4790,31,Some Travel,Technology,Yes,5,4,3,Neutral,Very Satisfied,Satisfied ,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
3CD6-5587,PR574,31,Some Travel,Technology,Yes,3,5,2,Dissatisfied,Neutral,Very Satisfied,1,4,5,5,Above and Beyond,Above and Beyond
3CD6-5587,PR5859,31,Some Travel,Technology,Yes,2,4,1,Very Dissatisfied,Dissatisfied,Satisfied ,2,4,2,3,Meets Expectation,Needs Improvement
3CD6-5587,PR87,31,Some Travel,Technology,Yes,4,2,3,Neutral,Satisfied ,Dissatisfied,1,5,3,4,Exceeds Expectation ,Meets Expectation
4FC2-A40D,PR1312,32,No Travel ,Technology,No,4,2,2,Dissatisfied,Satisfied ,Dissatisfied,1,2,2,3,Meets Expectation,Needs Improvement
4FC2-A40D,PR1931,32,No Travel ,Technology,No,5,4,4,Satisfied ,Very Satisfied,Satisfied ,2,5,2,3,Meets Expectation,Needs Improvement
4FC2-A40D,PR2642,32,No Travel ,Technology,No,5,3,4,Satisfied ,Very Satisfied,Neutral,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
4FC2-A40D,PR3463,32,No Travel ,Technology,No,3,3,2,Dissatisfied,Neutral,Neutral,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
4FC2-A40D,PR4409,32,No Travel ,Technology,No,2,4,4,Satisfied ,Dissatisfied,Satisfied ,3,2,5,5,Above and Beyond,Above and Beyond
4FC2-A40D,PR5452,32,No Travel ,Technology,No,5,3,4,Satisfied ,Very Satisfied,Neutral,3,2,5,5,Above and Beyond,Above and Beyond
4FC2-A40D,PR6564,32,No Travel ,Technology,No,5,4,2,Dissatisfied,Very Satisfied,Satisfied ,1,3,2,3,Meets Expectation,Needs Improvement
4FC2-A40D,PR801,32,No Travel ,Technology,No,4,5,3,Neutral,Satisfied ,Very Satisfied,1,4,3,4,Exceeds Expectation ,Meets Expectation
9AAB-DCD0,PR1019,28,Some Travel,Technology,No,4,4,2,Dissatisfied,Satisfied ,Satisfied ,2,5,4,5,Above and Beyond,Exceeds Expectation 
9AAB-DCD0,PR1565,28,Some Travel,Technology,No,3,5,4,Satisfied ,Neutral,Very Satisfied,2,4,3,3,Meets Expectation,Meets Expectation
9AAB-DCD0,PR2214,28,Some Travel,Technology,No,5,3,2,Dissatisfied,Very Satisfied,Neutral,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
9AAB-DCD0,PR2957,28,Some Travel,Technology,No,4,4,4,Satisfied ,Satisfied ,Satisfied ,3,4,3,3,Meets Expectation,Meets Expectation
9AAB-DCD0,PR3821,28,Some Travel,Technology,No,4,4,2,Dissatisfied,Satisfied ,Satisfied ,1,5,4,5,Above and Beyond,Exceeds Expectation 
9AAB-DCD0,PR4810,28,Some Travel,Technology,No,5,3,4,Satisfied ,Very Satisfied,Neutral,2,4,5,5,Above and Beyond,Above and Beyond
9AAB-DCD0,PR583,28,Some Travel,Technology,No,5,4,3,Neutral,Very Satisfied,Satisfied ,1,2,3,4,Exceeds Expectation ,Meets Expectation
9AAB-DCD0,PR5883,28,Some Travel,Technology,No,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,1,5,4,5,Above and Beyond,Exceeds Expectation 
427A-8C69,PR1186,32,Some Travel,Technology,No,3,2,2,Dissatisfied,Neutral,Dissatisfied,3,5,4,5,Above and Beyond,Exceeds Expectation 
427A-8C69,PR1757,32,Some Travel,Technology,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,3,2,2,3,Meets Expectation,Needs Improvement
427A-8C69,PR2426,32,Some Travel,Technology,No,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,1,4,3,4,Exceeds Expectation ,Meets Expectation
427A-8C69,PR3206,32,Some Travel,Technology,No,5,3,3,Neutral,Very Satisfied,Neutral,2,5,4,4,Exceeds Expectation ,Exceeds Expectation 
427A-8C69,PR4111,32,Some Travel,Technology,No,5,4,4,Satisfied ,Very Satisfied,Satisfied ,3,3,4,4,Exceeds Expectation ,Exceeds Expectation 
427A-8C69,PR5119,32,Some Travel,Technology,No,4,5,2,Dissatisfied,Satisfied ,Very Satisfied,3,3,4,5,Above and Beyond,Exceeds Expectation 
427A-8C69,PR6218,32,Some Travel,Technology,No,4,3,2,Dissatisfied,Satisfied ,Neutral,1,3,2,3,Meets Expectation,Needs Improvement
427A-8C69,PR721,32,Some Travel,Technology,No,3,4,3,Neutral,Neutral,Satisfied ,3,2,5,5,Above and Beyond,Above and Beyond
A923-9EF6,PR1341,41,Frequent Traveller,Technology,No,3,5,4,Satisfied ,Neutral,Very Satisfied,3,3,3,4,Exceeds Expectation ,Meets Expectation
A923-9EF6,PR1967,41,Frequent Traveller,Technology,No,4,4,4,Satisfied ,Satisfied ,Satisfied ,3,4,4,5,Above and Beyond,Exceeds Expectation 
A923-9EF6,PR2681,41,Frequent Traveller,Technology,No,4,2,2,Dissatisfied,Satisfied ,Dissatisfied,1,4,4,5,Above and Beyond,Exceeds Expectation 
A923-9EF6,PR3510,41,Frequent Traveller,Technology,No,3,5,5,Very Satisfied,Neutral,Very Satisfied,2,4,3,3,Meets Expectation,Meets Expectation
A923-9EF6,PR4460,41,Frequent Traveller,Technology,No,5,5,5,Very Satisfied,Very Satisfied,Very Satisfied,2,2,3,4,Exceeds Expectation ,Meets Expectation
A923-9EF6,PR5507,41,Frequent Traveller,Technology,No,4,5,5,Very Satisfied,Satisfied ,Very Satisfied,1,3,5,5,Above and Beyond,Above and Beyond
A923-9EF6,PR6631,41,Frequent Traveller,Technology,No,3,2,2,Dissatisfied,Neutral,Dissatisfied,1,5,4,4,Exceeds Expectation ,Exceeds Expectation 
A923-9EF6,PR822,41,Frequent Traveller,Technology,No,4,5,3,Neutral,Satisfied ,Very Satisfied,1,2,3,3,Meets Expectation,Meets Expectation
